164	936	0.1
756	745	0.1
941	182	0.1
627	879	0.1
122	150	0.1
866	724	0.1
685	905	0.1
207	487	0.1
503	762	0.1
27	667	0.1
864	851	0.1
391	413	0.1
104	14	0.1
221	334	0.1
214	151	0.1
627	102	0.1
226	916	0.1
266	76	0.1
320	865	0.1
388	874	0.1
938	140	0.1
515	285	0.1
812	890	0.1
60	609	0.1
560	683	0.1
944	610	0.1
196	633	0.1
219	240	0.1
912	556	0.1
896	530	0.1
88	872	0.1
692	172	0.1
334	61	0.1
673	56	0.1
967	368	0.1
623	232	0.1
21	243	0.1
300	647	0.1
383	757	0.1
895	927	0.1
290	51	0.1
866	720	0.1
742	746	0.1
261	402	0.1
405	408	0.1
128	188	0.1
151	931	0.1
993	231	0.1
180	796	0.1
427	800	0.1
189	524	0.1
847	954	0.1
717	951	0.1
131	126	0.1
586	410	0.1
415	557	0.1
623	173	0.1
300	304	0.1
172	433	0.1
617	394	0.1
421	22	0.1
893	642	0.1
200	189	0.1
246	868	0.1
184	731	0.1
471	13	0.1
290	859	0.1
350	569	0.1
4	680	0.1
545	738	0.1
989	271	0.1
910	685	0.1
173	99	0.1
426	221	0.1
131	971	0.1
557	816	0.1
27	677	0.1
397	249	0.1
608	850	0.1
463	854	0.1
147	159	0.1
445	941	0.1
470	808	0.1
47	609	0.1
91	510	0.1
631	866	0.1
295	557	0.1
451	805	0.1
138	48	0.1
731	495	0.1
538	896	0.1
623	908	0.1
293	406	0.1
354	718	0.1
14	506	0.1
190	289	0.1
280	722	0.1
494	915	0.1
523	41	0.1
888	862	0.1
874	251	0.1
951	243	0.1
817	643	0.1
809	892	0.1
853	936	0.1
406	634	0.1
722	486	0.1
589	23	0.1
804	274	0.1
953	423	0.1
582	257	0.1
167	559	0.1
556	821	0.1
609	969	0.1
292	189	0.1
874	255	0.1
866	951	0.1
196	131	0.1
376	443	0.1
515	708	0.1
382	436	0.1
478	557	0.1
347	444	0.1
621	759	0.1
717	130	0.1
783	961	0.1
823	874	0.1
786	154	0.1
104	395	0.1
652	627	0.1
722	99	0.1
493	756	0.1
472	959	0.1
853	371	0.1
267	722	0.1
722	966	0.1
358	503	0.1
115	67	0.1
283	529	0.1
32	667	0.1
517	82	0.1
467	968	0.1
360	340	0.1
433	713	0.1
359	173	0.1
954	445	0.1
699	105	0.1
623	584	0.1
271	131	0.1
597	50	0.1
269	623	0.1
31	707	0.1
278	775	0.1
74	731	0.1
64	155	0.1
113	530	0.1
314	783	0.1
924	608	0.1
557	148	0.1
415	455	0.1
75	970	0.1
971	138	0.1
96	554	0.1
777	148	0.1
508	501	0.1
823	557	0.1
22	972	0.1
189	626	0.1
122	203	0.1
604	812	0.1
308	626	0.1
870	98	0.1
736	959	0.1
635	148	0.1
550	705	0.1
484	640	0.1
930	825	0.1
694	709	0.1
426	770	0.1
534	856	0.1
326	290	0.1
100	951	0.1
640	767	0.1
558	932	0.1
162	365	0.1
791	84	0.1
567	234	0.1
267	505	0.1
300	240	0.1
190	470	0.1
245	200	0.1
658	596	0.1
89	866	0.1
787	264	0.1
154	277	0.1
834	484	0.1
818	345	0.1
53	765	0.1
783	874	0.1
718	228	0.1
322	700	0.1
660	468	0.1
45	148	0.1
173	457	0.1
420	618	0.1
483	387	0.1
305	676	0.1
433	595	0.1
92	29	0.1
964	680	0.1
265	866	0.1
266	725	0.1
436	196	0.1
196	35	0.1
516	397	0.1
517	381	0.1
344	927	0.1
651	799	0.1
257	201	0.1
95	718	0.1
16	753	0.1
620	754	0.1
623	5	0.1
643	696	0.1
864	125	0.1
504	112	0.1
518	688	0.1
213	132	0.1
861	731	0.1
329	533	0.1
580	254	0.1
134	150	0.1
458	948	0.1
563	945	0.1
979	189	0.1
335	235	0.1
382	715	0.1
85	243	0.1
411	663	0.1
326	528	0.1
514	941	0.1
213	791	0.1
196	141	0.1
494	911	0.1
433	92	0.1
446	54	0.1
551	971	0.1
179	723	0.1
543	976	0.1
974	212	0.1
165	667	0.1
170	522	0.1
795	746	0.1
311	874	0.1
202	865	0.1
780	619	0.1
468	639	0.1
196	755	0.1
712	871	0.1
99	978	0.1
315	135	0.1
587	781	0.1
731	528	0.1
268	935	0.1
499	918	0.1
108	374	0.1
806	785	0.1
219	3	0.1
196	928	0.1
533	854	0.1
842	86	0.1
57	193	0.1
443	609	0.1
623	182	0.1
355	763	0.1
283	635	0.1
865	809	0.1
330	869	0.1
658	398	0.1
121	241	0.1
459	149	0.1
416	864	0.1
620	539	0.1
736	488	0.1
215	691	0.1
537	398	0.1
388	121	0.1
189	215	0.1
309	263	0.1
407	322	0.1
941	12	0.1
242	225	0.1
562	722	0.1
230	375	0.1
135	352	0.1
653	774	0.1
834	64	0.1
994	854	0.1
662	8	0.1
412	576	0.1
777	646	0.1
148	270	0.1
609	662	0.1
722	478	0.1
737	830	0.1
512	527	0.1
131	950	0.1
951	109	0.1
25	703	0.1
220	17	0.1
615	416	0.1
998	886	0.1
406	180	0.1
406	723	0.1
117	575	0.1
721	570	0.1
819	988	0.1
323	864	0.1
491	587	0.1
680	764	0.1
60	191	0.1
241	952	0.1
866	815	0.1
