966	256	0.1
966	688	0.1
966	308	0.1
966	540	0.1
966	54	0.1
966	764	0.1
966	262	0.1
966	830	0.1
966	584	0.1
966	959	0.1
966	772	0.1
966	617	0.1
966	395	0.1
966	104	0.1
966	557	0.1
966	446	0.1
966	556	0.1
966	625	0.1
966	519	0.1
966	641	0.1
966	649	0.1
966	380	0.1
966	433	0.1
966	829	0.1
966	855	0.1
966	605	0.1
966	193	0.1
966	462	0.1
966	185	0.1
966	732	0.1
966	590	0.1
966	122	0.1
966	960	0.1
966	68	0.1
966	674	0.1
966	184	0.1
966	647	0.1
966	333	0.1
966	994	0.1
966	791	0.1
966	950	0.1
966	521	0.1
966	734	0.1
966	334	0.1
966	105	0.1
966	199	0.1
966	867	0.1
966	257	0.1
966	882	0.1
966	311	0.1
966	361	0.1
966	439	0.1
966	680	0.1
966	645	0.1
966	819	0.1
966	106	0.1
966	708	0.1
966	177	0.1
966	266	0.1
966	677	0.1
966	272	0.1
966	672	0.1
966	801	0.1
966	153	0.1
966	788	0.1
966	776	0.1
966	476	0.1
966	543	0.1
966	904	0.1
966	564	0.1
966	36	0.1
966	822	0.1
966	10	0.1
966	310	0.1
966	508	0.1
966	582	0.1
966	304	0.1
966	514	0.1
966	407	0.1
966	209	0.1
966	792	0.1
966	401	0.1
966	77	0.1
966	600	0.1
966	669	0.1
966	139	0.1
966	75	0.1
966	363	0.1
966	362	0.1
966	447	0.1
966	612	0.1
966	461	0.1
966	906	0.1
966	81	0.1
966	762	0.1
966	312	0.1
966	210	0.1
966	544	0.1
966	323	0.1
966	115	0.1
966	767	0.1
966	406	0.1
966	61	0.1
966	204	0.1
966	217	0.1
966	265	0.1
966	120	0.1
966	676	0.1
966	646	0.1
966	194	0.1
966	418	0.1
966	746	0.1
966	225	0.1
966	261	0.1
966	221	0.1
966	623	0.1
966	965	0.1
966	757	0.1
966	357	0.1
966	774	0.1
966	220	0.1
966	175	0.1
966	739	0.1
966	468	0.1
966	857	0.1
966	567	0.1
966	850	0.1
966	430	0.1
966	839	0.1
966	619	0.1
966	165	0.1
966	349	0.1
966	520	0.1
966	410	0.1
966	83	0.1
966	467	0.1
966	59	0.1
966	973	0.1
966	117	0.1
966	715	0.1
966	861	0.1
966	394	0.1
966	598	0.1
966	482	0.1
966	432	0.1
966	214	0.1
966	275	0.1
966	714	0.1
966	897	0.1
966	62	0.1
966	338	0.1
966	803	0.1
966	187	0.1
966	604	0.1
966	460	0.1
966	291	0.1
966	700	0.1
966	331	0.1
966	940	0.1
966	689	0.1
966	644	0.1
966	558	0.1
966	486	0.1
966	730	0.1
966	951	0.1
966	20	0.1
966	469	0.1
966	168	0.1
966	480	0.1
966	856	0.1
966	391	0.1
966	657	0.1
966	360	0.1
966	493	0.1
966	937	0.1
966	29	0.1
966	132	0.1
966	984	0.1
966	499	0.1
966	562	0.1
966	92	0.1
966	367	0.1
966	807	0.1
966	223	0.1
966	203	0.1
966	300	0.1
966	452	0.1
966	840	0.1
966	159	0.1
966	832	0.1
966	690	0.1
966	608	0.1
966	420	0.1
966	71	0.1
966	995	0.1
966	943	0.1
966	878	0.1
966	435	0.1
966	877	0.1
966	207	0.1
966	753	0.1
966	624	0.1
966	252	0.1
966	865	0.1
966	215	0.1
966	378	0.1
966	701	0.1
966	280	0.1
966	631	0.1
966	837	0.1
966	21	0.1
966	455	0.1
966	513	0.1
966	7	0.1
966	885	0.1
966	628	0.1
966	673	0.1
966	751	0.1
966	990	0.1
966	475	0.1
966	975	0.1
966	936	0.1
966	315	0.1
966	896	0.1
966	372	0.1
966	678	0.1
966	530	0.1
966	889	0.1
966	752	0.1
966	868	0.1
966	190	0.1
966	51	0.1
966	125	0.1
966	180	0.1
966	870	0.1
966	728	0.1
966	594	0.1
966	278	0.1
966	263	0.1
966	384	0.1
966	47	0.1
966	276	0.1
966	698	0.1
966	723	0.1
966	642	0.1
966	255	0.1
966	595	0.1
966	238	0.1
966	812	0.1
966	809	0.1
966	534	0.1
966	523	0.1
966	790	0.1
966	629	0.1
966	686	0.1
966	341	0.1
966	337	0.1
966	707	0.1
966	916	0.1
966	108	0.1
966	854	0.1
966	250	0.1
966	779	0.1
966	453	0.1
966	8	0.1
966	43	0.1
966	697	0.1
966	503	0.1
966	413	0.1
966	444	0.1
966	31	0.1
966	228	0.1
966	921	0.1
966	954	0.1
966	181	0.1
966	229	0.1
966	148	0.1
966	501	0.1
966	146	0.1
966	226	0.1
966	721	0.1
966	109	0.1
966	941	0.1
966	465	0.1
966	719	0.1
966	945	0.1
966	576	0.1
966	251	0.1
966	340	0.1
966	4	0.1
966	397	0.1
966	546	0.1
966	679	0.1
966	478	0.1
966	116	0.1
966	616	0.1
966	797	0.1
966	254	0.1
966	173	0.1
966	559	0.1
966	985	0.1
966	34	0.1
966	416	0.1
966	417	0.1
966	652	0.1
966	371	0.1
966	946	0.1
966	735	0.1
966	724	0.1
966	305	0.1
966	126	0.1
966	396	0.1
966	325	0.1
966	335	0.1
966	91	0.1
966	353	0.1
966	495	0.1
966	85	0.1
966	656	0.1
966	368	0.1
966	74	0.1
966	67	0.1
966	63	0.1
966	635	0.1
966	626	0.1
966	491	0.1
966	55	0.1
966	5	0.1
966	586	0.1
966	434	0.1
966	573	0.1
966	438	0.1
